year,time,rank,song_title,artist,album
2021,22,118,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아
2021,22,119,우리 한 때 사랑한 건,성시경,성시경 8th Album [ㅅ (시옷)]
2021,22,120,Beautiful Mistakes,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes
2021,22,121,너를 사랑했던 시간,성시경,성시경 8th Album [ㅅ (시옷)]
2021,22,122,에필로그,아이유 (IU),5th Album `LILAC`
2021,22,123,Kiss Me More (Feat. SZA),Doja Cat,Kiss Me More
2021,22,124,Je T`aime,조이 (JOY),안녕 (Hello) - Special Album
2021,22,125,Don`t Call Me,샤이니 (SHINee),Don`t Call Me - The 7th Album
2021,22,126,너의 모든 순간,성시경,별에서 온 그대 OST Part 7
2021,22,127,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적
2021,22,128,Advice,태민 (TAEMIN),Advice - The 3rd Mini Album
2021,22,129,Gone,로제 (ROSE),R
2021,22,130,빗물에게 들으니 (Feat. 안예은),헤이즈 (Heize),HAPPEN
2021,22,131,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga)
2021,22,132,술 한잔 해요,"경서 (경서예지), MJ (써니사이드)",술 한잔 해요
2021,22,133,별이 뜬 곳에 (바니와 오빠들 X 양다일),양다일,별이 뜬 곳에 (바니와 오빠들 X 양다일) OST
2021,22,134,피날레 (Show And Prove),비투비 (BTOB),킹덤 ＜FINAL : WHO IS THE KING?＞
2021,22,135,마리아 (Maria),화사(Hwa Sa),Mara
2021,22,136,큰일이다,순순희,큰일이다
2021,22,137,주인공 (Irreplaceable),NCT DREAM,맛 (Hot Sauce) - The 1st Album
2021,22,138,Panorama,IZ*ONE (아이즈원),One-reeler / Act IV
2021,22,139,ON,방탄소년단,MAP OF THE SOUL : 7
2021,22,140,우리의 계절 (My Youth),NCT DREAM,맛 (Hot Sauce) - The 1st Album
2021,22,141,소우주 (Mikrokosmos),방탄소년단,MAP OF THE SOUL : PERSONA
2021,22,142,응급실 (2021),황인욱,응급실 (2021)
2021,22,143,Why,헤이즈 (Heize),HAPPEN
2021,22,144,Bad,Christopher,Bad
2021,22,145,안녕이란 (Two Letters),황치열,Be My Reason
2021,22,146,러브레터,정승환,다섯 마디
2021,22,147,Bad Boy,"청하, Christopher",Bad Boy
2021,22,148,DNA,방탄소년단,LOVE YOURSELF 承 `Her`
2021,22,149,I`m Not Cool,현아 (HyunA),I`m Not Cool
2021,22,150,파도,폴킴,첫번째 수학여행 `Summer : re`
2021,22,151,Stuck with U,"Ariana Grande, Justin Bieber",Stuck with U
2021,22,152,I CAN`T STOP ME,TWICE,Eyes wide open
2021,22,153,IDOL,방탄소년단,LOVE YOURSELF 結 `Answer`
2021,22,154,Ashes,Stellar,Ashes
2021,22,155,까만안경 (2021),"이루, 견우 (Kyunwoo)",까만안경 (2021)
2021,22,156,주저하는 연인들을 위해,잔나비,전설
2021,22,157,이음새,성시경,성시경 8th Album [ㅅ (시옷)]
2021,22,158,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),윤하,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)) OST
2021,22,159,그 한마디 (바른연애 길잡이 X 이하이),이하이,그 한마디 (바른연애 길잡이 X 이하이) OST
2021,22,160,아무노래,지코 (ZICO),아무노래
2021,22,161,신호등,이무진,신호등
2021,22,162,처음처럼,엠씨더맥스 (M.C The Max),CEREMONIA
2021,22,163,WOLFGANG,Stray Kids (스트레이 키즈),킹덤 ＜FINAL : WHO IS THE KING?＞
2021,22,164,소확행,임창정,힘든 건 사랑이 아니다
2021,22,165,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons)
2021,22,166,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
2021,22,167,그대를 사랑하는 10가지 이유(2021),"이석훈, 로코베리",그대를 사랑하는 10가지 이유(2021)
2021,22,168,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가
2021,22,169,내사람 Partner for Life,SG 워너비,The 3rd Masterpiece
2021,22,170,꼬리 (TAIL),선미,꼬리 (TAIL)
2021,22,171,다시 만날까 봐 (Prod.V.O.S),이예준,다시 만날까 봐 (Prod.V.O.S)
2021,22,172,Like 1999,Valley,Like 1999
2021,22,173,To Die For,Sam Smith,To Die For
2021,22,174,ANL,NCT DREAM,맛 (Hot Sauce) - The 1st Album
2021,22,175,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO (파테코),Rainy day
2021,22,176,어쨌든 반가워,헤이즈 (Heize),HAPPEN
2021,22,177,Love Yourself,Justin Bieber,Purpose (Deluxe Edition)
2021,22,178,Hold On,Justin Bieber,Hold On
2021,22,179,WE GO,프로미스나인 (fromis_9),9 WAY TICKET
2021,22,180,Shape of You,Ed Sheeran,÷ (Deluxe)
2021,22,181,FAKE LOVE,방탄소년단,LOVE YOURSELF 轉 `Tear`
2021,22,182,방랑자,성시경,성시경 8th Album [ㅅ (시옷)]
2021,22,183,어떤X (What Type of X),제시(Jessi),어떤X (What Type of X)
2021,22,184,Bang!,AJR,Bang!
2021,22,185,시든 꽃에 물을 주듯,HYNN(박혜원),시든 꽃에 물을 주듯
2021,22,186,HERO,임영웅,HERO
2021,22,187,빈 컵 (Empty Cup),아이유 (IU),5th Album `LILAC`
2021,22,188,Rocket,NCT DREAM,맛 (Hot Sauce) - The 1st Album
2021,22,189,Way Back Home,숀 (SHAUN),Take
2021,22,190,홀로,이하이,홀로
2021,22,191,Little Bit of Love,Tom Grennan,Little Bit of Love
2021,22,192,Painkiller,Ruel,Painkiller
2021,22,193,Levitating (Feat. DaBaby),Dua Lipa,Levitating
2021,22,194,해바라기,SG 워너비,SG Wannabe 7 Part 1
2021,22,195,34+35,Ariana Grande,Positions
2021,22,196,불타오르네 (FIRE),방탄소년단,화양연화 Young Forever
2021,22,197,comethru,Jeremy Zucker,"summer,"
2021,22,198,지금처럼만 (Be There For You),NCT DREAM,맛 (Hot Sauce) - The 1st Album
2021,22,199,그대를 사랑하는 10가지 이유,이석훈,인사
2021,22,200,봄 사랑 벚꽃 말고,"HIGH4, 아이유 (IU)",봄 사랑 벚꽃 말고
2021,23,1,Butter,방탄소년단,Butter
2021,23,2,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL
2021,23,3,헤픈 우연,헤이즈 (Heize),HAPPEN
2021,23,4,Next Level,aespa,Next Level
2021,23,5,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber,Justice
2021,23,6,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`
2021,23,7,라일락,아이유 (IU),5th Album `LILAC`
2021,23,8,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein))",MSG워너비 TOP 8 경연곡
2021,23,9,운전만해 (We Ride),브레이브걸스 (Brave Girls),We Ride
2021,23,10,ASAP,STAYC(스테이씨),STAYDOM
2021,23,11,Celebrity,아이유 (IU),Celebrity
2021,23,12,Dynamite,방탄소년단,Dynamite
2021,23,13,상상더하기,라붐 (LABOUM),Fresh Adventure
2021,23,14,Timeless,SG 워너비,SG Wanna Be+
2021,23,15,마.피.아. In the morning,ITZY (있지),GUESS WHO
2021,23,16,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album
2021,23,17,라라라,SG 워너비,My Friend
2021,23,18,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4
2021,23,19,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix
2021,23,20,멜로디,ASH ISLAND,멜로디
2021,23,21,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게
2021,23,22,Coin,아이유 (IU),5th Album `LILAC`
2021,23,23,밤하늘의 별을(2020),경서,밤하늘의 별을(2020)
2021,23,24,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지","LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST"
2021,23,25,체념,"정상동기 (김정수, 정기석, 이동휘, 이상이)",MSG워너비 TOP 8 경연곡
2021,23,26,On The Ground,로제 (ROSE),R
2021,23,27,어푸 (Ah puh),아이유 (IU),5th Album 'LILAC'
2021,23,28,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix)
2021,23,29,잠이 오질 않네요,장범준,잠이 오질 않네요
2021,23,30,Lovesick Girls,BLACKPINK,THE ALBUM
2021,23,31,내사람,SG 워너비,The Precious History
2021,23,32,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST
2021,23,33,Blueming,아이유 (IU),Love poem
2021,23,34,Dolphin,오마이걸 (OH MY GIRL),NONSTOP
2021,23,35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
2021,23,36,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇
2021,23,37,KINGDOM COME,더보이즈(THE BOYZ),킹덤 ＜FINAL : WHO IS THE KING?＞
2021,23,38,그냥 안아달란 말야,다비치,그냥 안아달란 말야
2021,23,39,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA
2021,23,40,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST
2021,23,41,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1
2021,23,42,0X1=LOVESONG (I Know I Love You) (Feat. Seori),투모로우바이투게더,혼돈의 장: FREEZE
2021,23,43,Life Goes On,방탄소년단,BE
2021,23,44,살다가,SG 워너비,살다가
2021,23,45,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3
2021,23,46,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2021,23,47,봄날,방탄소년단,YOU NEVER WALK ALONE
2021,23,48,만약에,"M.O.M (별루지, 강창모, 박재정, 원슈타인 (Wonstein))",MSG워너비 TOP 8 경연곡
2021,23,49,2002,Anne-Marie,Speak Your Mind (Deluxe)
2021,23,50,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아
2021,23,51,Off My Face,Justin Bieber,Justice
2021,23,52,I Love U,성시경,성시경 8th Album [ㅅ (시옷)]
2021,23,53,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까
2021,23,54,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST
2021,23,55,12:45 (Stripped),Etham,12:45 (Stripped)
2021,23,56,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP
2021,23,57,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래
2021,23,58,Je T`aime,조이 (JOY),안녕 (Hello) - Special Album
2021,23,59,METEOR,창모 (CHANGMO),Boyhood
2021,23,60,맛 (Hot Sauce),NCT DREAM,맛 (Hot Sauce) - The 1st Album
2021,23,61,처음처럼 (Feat. 개리),헤이즈 (Heize),HAPPEN
2021,23,62,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고
2021,23,63,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다
2021,23,64,Memories,Maroon 5,Memories
2021,23,65,아로하,조정석,슬기로운 의사생활 OST Part 3
2021,23,66,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST
2021,23,67,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)
2021,23,68,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서
2021,23,69,좋을텐데 (If Only) (Feat. 폴킴),조이 (JOY),안녕 (Hello) - Special Album
2021,23,70,If You Love Me (Feat. 주헌 (몬스타엑스)),NS Yoon-G,If You Love Me
2021,23,71,Love poem,아이유 (IU),Love poem
2021,23,72,How You Like That,BLACKPINK,How You Like That
2021,23,73,서울의 잠 못 이루는 밤 (Feat. 이수현),10cm,5.2
2021,23,74,사실 나는 (Feat.전건호),경서예지,사실 나는
2021,23,75,아이와 나의 바다,아이유 (IU),5th Album `LILAC`
2021,23,76,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡
2021,23,77,어떻게 지내,오반 (OVAN),어떻게 지내
2021,23,78,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light
2021,23,79,벌써일년,"반하나, MJ (써니사이드)",벌써일년
2021,23,80,너를 만나,폴킴,너를 만나
2021,23,81,봄 안녕 봄,아이유 (IU),5th Album `LILAC`
2021,23,82,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST
2021,23,83,Dance Monkey,Tones And I,Dance Monkey
2021,23,84,When We Disco (Duet with 선미),박진영,When We Disco
2021,23,85,Paris In The Rain,Lauv,I met you when I was 18. (the playlist)
2021,23,86,U,백현 (BAEKHYUN),어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.3
2021,23,87,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11
2021,23,88,Flu,아이유 (IU),5th Album `LILAC`
2021,23,89,기다릴게,"하동균, 봉구",기다릴게
2021,23,90,함께 했는데 이별은 나 혼자인 거야,소정,함께 했는데 이별은 나 혼자인 거야
2021,23,91,고백 (바른연애 길잡이 X 허각),허각,고백 (바른연애 길잡이 X 허각) OST
2021,23,92,시작,가호 (Gaho),이태원 클라쓰 OST Part.2
2021,23,93,Where Are We Now,마마무 (Mamamoo),WAW
2021,23,94,Don`t Start Now,Dua Lipa,Don`t Start Now
2021,23,95,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해
2021,23,96,우린 어쩌다 헤어진 걸까,허각,Hello
2021,23,97,감기 (Feat. 창모),헤이즈 (Heize),HAPPEN
2021,23,98,혼술하고 싶은 밤,벤 (Ben),혼술하고 싶은 밤
2021,23,99,Maniac,Conan Gray,Maniac
2021,23,100,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어
2021,23,101,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open
2021,23,102,안녕,폴킴,호텔 델루나 OST Part.10
2021,23,103,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3
2021,23,104,Downtown Baby,블루 (BLOO),Downtown Baby
2021,23,105,서면역에서,순순희,서면역에서
2021,23,106,죄와 벌,SG 워너비,살다가
2021,23,107,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2021,23,108,Day By Day,조이 (JOY),안녕 (Hello) - Special Album
2021,23,109,너의 모든 순간,성시경,별에서 온 그대 OST Part 7
2021,23,110,Happy Birthday To You,조이 (JOY),안녕 (Hello) - Special Album
2021,23,111,밤편지,아이유 (IU),밤편지
2021,23,112,"친구, 그 오랜시간",정승환,다섯 마디
2021,23,113,그럴때마다 (Be There For You),조이 (JOY),안녕 (Hello) - Special Album
2021,23,114,At My Worst,Pink Sweat$,The Prelude
2021,23,115,Kiss Me More (Feat. SZA),Doja Cat,Kiss Me More
2021,23,116,되풀이,임창정,펜트하우스2 OST Part.1
2021,23,117,Black Mamba,aespa,Black Mamba
2021,23,118,GAMBLER,몬스타엑스,One Of A Kind
2021,23,119,사이렌,호미들,Ghetto Kids
2021,23,120,parachute,John K,love + everything else
2021,23,121,닫힌엔딩 (Closed Ending),숀 (SHAUN),#0055b7
2021,23,122,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아
2021,23,123,Beautiful Mistakes,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes
2021,23,124,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2021,23,125,돌림노래 (Feat. DEAN),아이유 (IU),5th Album `LILAC`
2021,23,126,다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56
2021,23,127,아리랑,SG 워너비,The Sentimental Chord
2021,23,128,고래 (Dive Into You),NCT DREAM,맛 (Hot Sauce) - The 1st Album
2021,23,129,Ashes,Stellar,Ashes
2021,23,130,Don`t Call Me,샤이니 (SHINee),Don`t Call Me - The 7th Album
2021,23,131,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga)
2021,23,132,에필로그,아이유 (IU),5th Album `LILAC`
2021,23,133,불어온다,하이라이트(Highlight),The Blowing
2021,23,134,WE GO,프로미스나인 (fromis_9),9 WAY TICKET
2021,23,135,술 한잔 해요,"경서 (경서예지), MJ (써니사이드)",술 한잔 해요
2021,23,136,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적
2021,23,137,피날레 (Show And Prove),비투비 (BTOB),킹덤 ＜FINAL : WHO IS THE KING?＞
2021,23,138,WOLFGANG,Stray Kids (스트레이 키즈),킹덤 ＜FINAL : WHO IS THE KING?＞
2021,23,139,마리아 (Maria),화사(Hwa Sa),Mara
2021,23,140,미안해 널 사랑해 (Feat. 김필),헤이즈 (Heize),HAPPEN
2021,23,141,Bad,Christopher,Bad
2021,23,142,Gone,로제 (ROSE),R
2021,23,143,Panorama,IZ*ONE (아이즈원),One-reeler / Act IV
2021,23,144,소우주 (Mikrokosmos),방탄소년단,MAP OF THE SOUL : PERSONA
2021,23,145,ON,방탄소년단,MAP OF THE SOUL : 7
2021,23,146,희재,성시경,국화꽃향기 OST
2021,23,147,마음이 다쳐서(2021),송하예,마음이 다쳐서(2021)
2021,23,148,Stuck with U,"Ariana Grande, Justin Bieber",Stuck with U
2021,23,149,Bad Boy,"청하, Christopher",Bad Boy
2021,23,150,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가
2021,23,151,파도,폴킴,첫번째 수학여행 `Summer : re`
2021,23,152,주저하는 연인들을 위해,잔나비,전설
2021,23,153,DNA,방탄소년단,LOVE YOURSELF 承 `Her`
2021,23,154,안녕이란 (Two Letters),황치열,Be My Reason
2021,23,155,I CAN`T STOP ME,TWICE,Eyes wide open
2021,23,156,아무노래,지코 (ZICO),아무노래
2021,23,157,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
2021,23,158,IDOL,방탄소년단,LOVE YOURSELF 結 `Answer`
2021,23,159,신호등,이무진,신호등
2021,23,160,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons)
2021,23,161,To Die For,Sam Smith,To Die For
2021,23,162,응급실 (2021),황인욱,응급실 (2021)
2021,23,163,처음처럼,엠씨더맥스 (M.C The Max),CEREMONIA
2021,23,164,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO (파테코),Rainy day
2021,23,165,Love Yourself,Justin Bieber,Purpose (Deluxe Edition)
2021,23,166,내사람 Partner for Life,SG 워너비,The 3rd Masterpiece
2021,23,167,I`m Not Cool,현아 (HyunA),I`m Not Cool
2021,23,168,Shape of You,Ed Sheeran,÷ (Deluxe)
2021,23,169,소확행,임창정,힘든 건 사랑이 아니다
2021,23,170,거리에서,성시경,The Ballads
2021,23,171,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),윤하,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)) OST
2021,23,172,Little Bit of Love,Tom Grennan,Little Bit of Love
2021,23,173,Like 1999,Valley,Like 1999
2021,23,174,꽃이 예뻐봤자 뭐해,신용재,Psycho Tension Vol.1
2021,23,175,Bang!,AJR,Bang!
2021,23,176,시든 꽃에 물을 주듯,HYNN(박혜원),시든 꽃에 물을 주듯
2021,23,177,Hold On,Justin Bieber,Hold On
2021,23,178,Levitating (Feat. DaBaby),Dua Lipa,Levitating
2021,23,179,Way Back Home,숀 (SHAUN),Take
2021,23,180,꼬리 (TAIL),선미,꼬리 (TAIL)
2021,23,181,Painkiller,Ruel,Painkiller
2021,23,182,HERO,임영웅,HERO
2021,23,183,그 한마디 (바른연애 길잡이 X 이하이),이하이,그 한마디 (바른연애 길잡이 X 이하이) OST
2021,23,184,두 사람,성시경,다시 꿈꾸고 싶다
2021,23,185,다시 만날까 봐 (Prod.V.O.S),이예준,다시 만날까 봐 (Prod.V.O.S)
2021,23,186,FAKE LOVE,방탄소년단,LOVE YOURSELF 轉 `Tear`
2021,23,187,빗물에게 들으니 (Feat. 안예은),헤이즈 (Heize),HAPPEN
2021,23,188,comethru,Jeremy Zucker,"summer,"
2021,23,189,34+35,Ariana Grande,Positions
2021,23,190,주인공 (Irreplaceable),NCT DREAM,맛 (Hot Sauce) - The 1st Album
2021,23,191,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11
